Time,GPU_ID,Utilization
1736204217.6316211,0,100
1736204217.7370884,0,100
1736204217.8385992,0,100
1736204217.941125,0,100
1736204218.0554297,0,100
1736204218.1609867,0,93
1736204218.2626915,0,93
1736204218.3657577,0,100
1736204218.470304,0,100
1736204218.5727463,0,99
1736204218.673949,0,99
1736204218.774955,0,100
1736204218.8788905,0,100
1736204218.9807446,0,100
1736204219.082644,0,100
1736204219.1840656,0,99
1736204219.2852898,0,99
1736204219.3887627,0,100
1736204219.4901211,0,100
1736204219.5967326,0,100
1736204219.6980426,0,100
1736204219.8047943,0,99
1736204219.9061146,0,99
1736204220.0109444,0,92
1736204220.118055,0,92
1736204220.2196906,0,100
1736204220.32129,0,100
1736204220.4227054,0,100
1736204220.523987,0,100
1736204220.6253104,0,99
1736204220.7266073,0,99
1736204220.8278034,0,95
1736204220.9289117,0,95
1736204221.0303242,0,99
1736204221.1316726,0,99
1736204221.233036,0,99
1736204221.3344798,0,99
1736204221.4361231,0,99
1736204221.5374503,0,99
1736204221.6390219,0,100
1736204221.7406356,0,100
1736204221.8480895,0,100
1736204221.9497776,0,100
1736204222.0511632,0,100
1736204222.1524282,0,100
1736204222.253717,0,100
1736204222.3549843,0,95
1736204222.4562666,0,95
1736204222.5575254,0,100
1736204222.6590426,0,100
1736204222.7606614,0,100
1736204222.861997,0,100
1736204222.9632995,0,99
1736204223.0647082,0,99
1736204223.1660118,0,91
1736204223.2675538,0,91
1736204223.3688927,0,100
1736204223.4702115,0,100
1736204223.5715308,0,100
1736204223.6728086,0,100
1736204223.7741096,0,100
1736204223.8755507,0,100
1736204223.977157,0,99
1736204224.078647,0,99
1736204224.1804028,0,99
1736204224.2817385,0,99
1736204224.3831933,0,100
1736204224.4845319,0,100
1736204224.5859027,0,100
1736204224.687218,0,100
1736204224.788718,0,99
1736204224.8902426,0,99
1736204224.9916646,0,92
1736204225.093053,0,92
1736204225.194536,0,100
1736204225.29595,0,100
1736204225.397321,0,100
1736204225.5007799,0,100
1736204225.6021307,0,100
1736204225.7035077,0,100
1736204225.8047905,0,87
1736204225.906027,0,87
1736204226.00729,0,0
1736204226.1086433,0,0
1736204226.2099817,0,0
1736204226.3112204,0,0
1736204226.4125693,0,0
1736204226.5139198,0,0
1736204226.6152496,0,0
1736204226.716522,0,0
1736204226.8177843,0,0
1736204226.919225,0,0
1736204227.0206964,0,2
1736204227.1220255,0,2
1736204227.2232587,0,0
1736204227.3245087,0,0
1736204227.425774,0,0
1736204227.5270638,0,0
1736204227.6283886,0,0
1736204227.7296367,0,0
1736204227.8389127,0,0
1736204227.9405334,0,0
1736204228.0489345,0,1
1736204228.1505175,0,3
1736204228.251866,0,3
1736204228.3531368,0,3
1736204228.4544594,0,3
1736204228.5557127,0,3
1736204228.6570408,0,3
1736204228.7586415,0,3
1736204228.8603437,0,3
1736204228.9617453,0,0
1736204229.0630713,0,0
1736204229.164426,0,0
1736204229.2657468,0,0
1736204229.3670835,0,0
1736204229.4686377,0,0
1736204229.5699973,0,0
1736204229.6713827,0,0
1736204229.7728,0,0
